School Name,Rk,Gtm,Location,Opp,Type_adv,Score Rslt_adv,Score Tm_adv,Score Opp_adv,Score OT_adv,Team FG,Team FGA,Team FG%,Team 3P,Team 3PA,Team 3P%,Team 2P,Team 2PA,Team 2P%,Team eFG%,Team FT,Team FTA,Team FT%,Team ORB,Team DRB,Team TRB,Team AST,Team STL,Team BLK,Team TOV,Team PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent 2P,Opponent 2PA,Opponent 2P%,Opponent eFG%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent DRB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,_bas,Type_bas,Score Rslt_bas,Score Tm_bas,Score Opp_bas,Score OT_bas,Advanced ORtg,Advanced DRtg,Advanced Pace,Advanced FTr,Advanced 3PAr,Advanced TS%,Advanced TRB%,Advanced AST%,Advanced STL%,Advanced BLK%,Offensive Four Factors eFG%,Offensive Four Factors TOV%,Offensive Four Factors ORB%,Offensive Four Factors FT/FGA,Defensive Four Factors eFG%,Defensive Four Factors TOV%,Defensive Four Factors DRB%,Defensive Four Factors FT/FGA
SOUTHEASTERN LOUISIANA,22.5,22.5,,,,,72.95,71.2,,25.35,57.45,0.44065000000000004,5.65,17.55,0.30565,19.7,39.9,0.4976999999999999,0.48925,16.6,22.15,0.7407,9.85,22.75,32.6,11.05,6.5,2.15,9.95,16.95,24.6,54.95,0.44975000000000004,8.2,23.0,0.35415,16.4,31.95,0.5141000000000001,0.5247,13.8,20.45,0.6851,8.85,22.1,30.95,12.1,5.5,4.0,11.25,17.7,,,,72.95,71.2,,107.76499999999999,105.545,66.77499999999999,0.3931,0.30724999999999997,0.5355,51.335,43.185,9.7,6.890000000000001,0.48925,12.760000000000002,30.78,0.29379999999999995,0.5247,14.915000000000001,69.22,0.25949999999999995
SOUTHERN,22.5,22.5,,,,,72.15,65.55,,25.1,58.55,0.4318000000000001,6.45,19.55,0.32885000000000003,18.65,39.0,0.48215,0.48875,15.5,23.65,0.65225,11.05,24.25,35.3,12.4,9.2,4.15,11.8,18.45,21.8,53.4,0.41075,6.05,19.3,0.2995,15.75,34.1,0.47365,0.46795,15.9,22.6,0.70765,7.6,21.8,29.4,12.35,6.5,4.5,14.45,18.85,,,,72.15,65.55,,102.16,92.55499999999999,69.825,0.41385000000000005,0.3383,0.5196,54.685,49.885000000000005,12.975,12.085,0.48875,14.375,33.66,0.27149999999999996,0.46795,18.44,66.34,0.3003
SOUTHERN CALIFORNIA,24.5,24.0,,,,,77.36842105263158,79.84210526315789,,27.736842105263158,56.89473684210526,0.4908421052631579,7.842105263157895,20.42105263157895,0.40205263157894733,19.894736842105264,36.473684210526315,0.5490526315789473,0.5614736842105262,14.052631578947368,19.0,0.7468421052631579,8.31578947368421,20.210526315789473,28.526315789473685,15.0,6.052631578947368,2.736842105263158,12.368421052631579,18.05263157894737,28.31578947368421,59.0,0.4821578947368422,7.631578947368421,22.842105263157894,0.3421578947368421,20.68421052631579,36.1578947368421,0.5785789473684211,0.5480526315789472,15.578947368421053,20.473684210526315,0.7559999999999999,8.894736842105264,20.157894736842106,29.05263157894737,16.42105263157895,7.2105263157894735,3.473684210526316,10.736842105263158,17.05263157894737,,,,77.36842105263158,79.84210526315789,,110.24736842105264,113.76315789473684,69.39473684210526,0.3405263157894737,0.36078947368421044,0.5908421052631578,50.05263157894737,53.857894736842105,8.568421052631578,7.363157894736842,0.5614736842105262,15.773684210526316,28.668421052631583,0.2531052631578947,0.5480526315789472,13.594736842105261,71.33684210526314,0.26889473684210524
SOUTHERN ILLINOIS,23.5,23.5,,,,,72.3,74.05,,26.25,56.05,0.4685,7.2,19.75,0.3541,19.05,36.3,0.51795,0.5326499999999998,12.6,18.8,0.6703499999999999,8.7,23.35,32.05,14.0,5.9,2.95,11.4,17.0,25.9,57.7,0.4507,8.55,23.95,0.3502,17.35,33.75,0.5201999999999999,0.52455,13.7,19.4,0.707,7.25,21.5,28.75,14.2,6.6,2.7,9.55,17.25,,,,72.3,74.05,,105.35499999999999,108.12,68.02000000000001,0.3399,0.35165,0.5567,52.675,53.0,8.565000000000001,8.584999999999999,0.5326499999999998,15.029999999999998,29.359999999999996,0.2286,0.52455,12.374999999999998,70.64,0.24179999999999996
SOUTHERN INDIANA,20.5,20.5,,,,,67.25,73.75,,23.85,59.2,0.40525,6.9,20.85,0.3369,16.95,38.35,0.44160000000000005,0.4638,12.65,17.25,0.7340000000000001,8.5,23.15,31.65,10.5,6.15,2.7,10.7,17.2,26.45,58.6,0.45339999999999997,7.8,20.45,0.38864999999999994,18.65,38.15,0.489,0.51985,13.05,19.45,0.6615,10.05,25.2,35.25,12.5,7.5,3.25,10.6,16.2,,,,67.25,73.75,,97.60999999999999,107.26999999999998,68.55000000000001,0.29984999999999995,0.35120000000000007,0.5002000000000001,47.6,44.97500000000001,8.825000000000001,6.825000000000001,0.4638,13.715,25.340000000000003,0.21955,0.51985,13.36,74.66,0.22795
SOUTHERN METHODIST,25.5,25.5,,,,,76.75,70.2,,27.7,57.35,0.48235,7.9,20.6,0.38384999999999997,19.8,36.75,0.53885,0.5504000000000001,13.45,19.3,0.69615,9.5,23.7,33.2,16.0,8.35,3.55,11.6,16.75,24.25,58.35,0.41785000000000005,7.9,25.15,0.3097,16.35,33.2,0.49695,0.4856000000000001,13.8,18.6,0.7604000000000001,9.4,19.95,29.35,15.6,6.4,3.85,11.45,17.4,,,,76.75,70.2,,111.05499999999999,102.02,68.92999999999998,0.33940000000000003,0.35680000000000006,0.5752499999999999,53.29,57.29,12.045,10.85,0.5504000000000001,14.895,32.705,0.23704999999999998,0.4856000000000001,14.565000000000003,67.3,0.23920000000000002
SOUTHERN MISSISSIPPI,23.5,23.5,,,,,70.7,75.85,,25.2,59.35,0.42625,6.35,21.3,0.29395,18.85,38.05,0.50325,0.47990000000000005,13.95,19.55,0.7262000000000001,8.05,23.95,32.0,14.0,6.85,3.7,13.05,17.2,26.05,61.45,0.42465,7.7,24.0,0.313,18.35,37.45,0.48715,0.4875,16.05,22.55,0.7048500000000001,9.8,25.05,34.85,13.9,8.6,3.3,10.7,16.5,,,,70.7,75.85,,96.305,103.375,72.41000000000001,0.33575000000000005,0.3604,0.5166,47.775,55.095000000000006,9.275,10.135000000000002,0.47990000000000005,15.995,24.06,0.23890000000000003,0.4875,12.895000000000001,75.94,0.2657
SOUTHERN UTAH,21.5,21.5,,,,,65.1,74.8,,23.0,56.5,0.4086,5.0,17.0,0.2953,18.0,39.5,0.45675,0.4528,14.1,19.15,0.7423,8.85,22.75,31.6,10.95,4.75,4.0,13.8,18.2,27.6,60.45,0.45904999999999996,5.75,17.25,0.3375,21.85,43.2,0.5072000000000001,0.5065999999999999,13.85,20.4,0.68695,9.45,22.9,32.35,13.6,8.8,3.35,10.4,18.35,,,,65.1,74.8,,91.935,105.575,70.845,0.3527,0.29984999999999995,0.49695,49.71,47.965,6.6949999999999985,9.065000000000001,0.4528,17.359999999999996,28.225,0.25930000000000003,0.5065999999999999,12.899999999999997,71.78,0.2343
ST. BONAVENTURE,24.5,24.5,,,,,66.0,68.4,,24.25,56.1,0.4342,6.05,19.7,0.30300000000000005,18.2,36.4,0.50285,0.48930000000000007,11.45,15.6,0.7409,7.05,22.25,29.3,10.6,6.7,2.7,9.45,13.65,24.7,55.85,0.4423,9.05,26.5,0.34025,15.65,29.35,0.5418499999999999,0.52335,9.95,13.65,0.7219500000000001,7.5,24.0,31.5,15.2,6.65,3.95,10.6,14.6,,,,66.0,68.4,,100.835,104.025,65.28,0.28374999999999995,0.35374999999999995,0.5208999999999999,48.330000000000005,43.78,10.175,9.374999999999998,0.48930000000000007,12.844999999999999,22.59,0.20754999999999998,0.52335,14.38,77.41,0.18024999999999997
ST. JOHN'S (NY),26.5,26.5,,,,,75.75,64.45,,27.7,64.4,0.4321,6.25,20.7,0.29815,21.45,43.7,0.49804999999999994,0.4809,14.1,20.3,0.69025,12.85,23.85,36.7,15.4,8.15,4.25,10.1,16.9,22.6,58.2,0.39059999999999995,7.0,24.9,0.27775,15.6,33.3,0.46754999999999997,0.4516,12.25,18.25,0.67905,9.55,22.4,31.95,12.65,6.8,4.1,13.4,17.7,,,,75.75,64.45,,106.835,90.75999999999999,70.14500000000001,0.3222,0.32295,0.5143500000000001,53.57000000000001,55.335,11.45,12.544999999999998,0.4809,12.090000000000002,36.36999999999999,0.22375000000000003,0.4516,16.725000000000005,63.64,0.211
ST. THOMAS,24.5,24.5,,,,,81.5,76.75,,27.75,56.85,0.48854999999999993,10.25,26.9,0.39135,17.5,29.95,0.5788499999999999,0.5791999999999999,15.75,20.3,0.7840499999999999,5.3,21.4,26.7,14.3,6.45,3.1,8.0,18.45,26.0,57.1,0.45824999999999994,8.75,23.55,0.37194999999999995,17.25,33.55,0.5101,0.5345,16.0,20.55,0.7900499999999998,8.85,23.8,32.65,12.65,3.9,3.0,12.25,18.2,,,,81.5,76.75,,116.83500000000001,109.63,69.315,0.3681,0.47169999999999995,0.61235,45.255,51.370000000000005,9.274999999999999,9.31,0.5791999999999999,10.700000000000001,18.525,0.2841,0.5345,15.6,81.475,0.28005
STANFORD,25.5,25.5,,,,,71.25,70.5,,25.25,58.3,0.43455000000000005,8.45,24.15,0.35155000000000003,16.8,34.15,0.49234999999999995,0.50745,12.3,15.05,0.83345,8.3,21.85,30.15,13.45,6.4,3.65,9.9,16.95,24.85,55.55,0.44675000000000004,6.45,18.75,0.33280000000000004,18.4,36.8,0.5018,0.5051500000000001,14.35,19.9,0.72555,8.35,22.4,30.75,10.65,5.5,2.0,10.5,15.1,,,,71.25,70.5,,106.15,105.1,67.105,0.26270000000000004,0.4135000000000001,0.54545,49.33999999999999,53.370000000000005,9.55,9.745000000000001,0.50745,13.104999999999999,26.6,0.21414999999999998,0.5051500000000001,13.955000000000002,73.405,0.26349999999999996
STEPHEN F. AUSTIN,21.5,21.5,,,,,68.0,70.9,,24.45,58.1,0.42144999999999994,6.85,22.75,0.29610000000000003,17.6,35.35,0.4966499999999999,0.47985000000000005,12.25,18.65,0.6616,10.05,21.85,31.9,13.0,8.3,4.2,13.6,15.25,25.35,58.95,0.4321,7.5,21.25,0.3383,17.85,37.7,0.4806500000000001,0.49540000000000006,12.7,18.0,0.70425,10.3,22.8,33.1,13.75,8.95,3.4,12.85,15.95,,,,68.0,70.9,,96.63,100.915,69.45,0.3383,0.38975,0.5079999999999999,49.25499999999999,53.32000000000001,11.84,10.765,0.47985000000000005,16.874999999999996,31.124999999999993,0.22044999999999995,0.49540000000000006,16.035,68.87500000000001,0.21925
STETSON,22.5,22.5,,,,,70.25,80.45,,24.6,55.1,0.4516,6.8,20.3,0.33225,17.8,34.8,0.5193500000000001,0.5145500000000001,14.25,18.8,0.75685,6.2,22.5,28.7,11.05,4.9,2.8,11.45,14.35,28.75,63.6,0.4536500000000001,9.75,28.05,0.34834999999999994,19.0,35.55,0.5433000000000001,0.53085,13.2,17.35,0.7587499999999999,10.45,23.65,34.1,16.5,7.55,3.05,8.4,17.4,,,,70.25,80.45,,101.13499999999999,115.9,69.05500000000002,0.3538,0.37055000000000005,0.55175,45.905,44.28,6.95,7.959999999999999,0.5145500000000001,15.245,20.45,0.26810000000000006,0.53085,10.295,79.55,0.2152
STONEHILL,22.5,22.5,,,,,67.8,69.9,,23.6,53.65,0.44015000000000004,7.95,23.6,0.33345,15.65,30.05,0.51995,0.5149,12.65,17.35,0.70735,7.7,22.7,30.4,13.65,5.6,2.35,10.85,16.2,25.25,55.3,0.45660000000000006,6.4,17.55,0.35009999999999997,18.85,37.75,0.49709999999999993,0.51395,13.0,17.65,0.7230000000000001,7.55,21.45,29.0,10.65,6.6,3.3,9.15,15.4,,,,67.8,69.9,,104.085,107.16000000000001,65.16999999999999,0.329,0.4417999999999999,0.54695,51.235,58.379999999999995,8.565000000000001,6.234999999999999,0.5149,14.899999999999997,26.464999999999996,0.24130000000000001,0.51395,12.58,73.53999999999999,0.2386
STONY BROOK,22.5,22.5,,,,,66.2,73.65,,23.0,54.9,0.41895,7.55,21.45,0.35189999999999994,15.45,33.45,0.4600000000000001,0.48769999999999997,12.65,17.2,0.7360500000000001,8.05,19.9,27.95,10.95,4.45,2.2,9.95,15.3,26.55,56.45,0.47309999999999997,8.75,24.15,0.36695,17.8,32.3,0.55585,0.5515,11.8,16.3,0.7176000000000001,8.5,23.2,31.7,15.15,6.3,4.15,8.6,15.1,,,,66.2,73.65,,102.115,113.95,64.63999999999999,0.31925,0.39115,0.5235000000000001,46.88,47.44499999999999,6.885000000000001,6.805,0.48769999999999997,13.680000000000001,25.47,0.23620000000000002,0.5515,11.855,74.53,0.21495000000000003
SYRACUSE,23.5,23.5,,,,,73.25,77.0,,26.7,58.7,0.4574,7.1,20.05,0.35205,19.6,38.65,0.5029,0.5183,12.75,17.95,0.7088000000000001,9.0,23.95,32.95,13.0,4.9,2.4,11.95,16.9,27.45,58.45,0.47364999999999996,7.25,20.75,0.34940000000000004,20.2,37.7,0.5381499999999999,0.53545,14.85,20.8,0.71295,8.45,22.5,30.95,12.15,7.75,4.05,9.15,15.65,,,,73.25,77.0,,105.12,111.005,67.925,0.30725,0.3419,0.5462,51.580000000000005,49.045,6.985000000000001,6.43,0.5183,15.195000000000002,28.549999999999994,0.21835,0.53545,11.745000000000001,71.455,0.26025
TARLETON STATE,22.5,22.5,,,,,64.25,67.2,,21.95,51.55,0.42275,4.0,13.45,0.29445,17.95,38.1,0.46685,0.4614999999999999,16.35,22.0,0.72495,7.95,19.55,27.5,10.6,9.85,3.85,14.05,19.95,21.3,48.8,0.43854999999999994,6.1,19.45,0.29565,15.2,29.35,0.51905,0.4997999999999999,18.5,24.75,0.7416500000000001,7.8,20.75,28.55,13.15,7.35,4.35,15.85,20.05,,,,64.25,67.2,,93.655,98.65,68.35999999999999,0.43570000000000003,0.26335000000000003,0.51685,48.86,47.43,14.254999999999999,13.125,0.4614999999999999,18.354999999999997,27.45,0.32675,0.4997999999999999,20.619999999999997,72.555,0.38755
TCU,22.5,22.5,,,,,64.2,70.35,,23.45,58.05,0.40474999999999994,5.3,19.2,0.2733,18.15,38.85,0.47120000000000006,0.4505,12.0,18.6,0.6392,10.15,19.55,29.7,10.75,7.2,3.3,11.0,15.5,25.35,55.55,0.46020000000000005,7.95,23.6,0.33849999999999997,17.4,31.95,0.5533,0.5327999999999998,11.7,15.9,0.70765,8.4,23.05,31.45,16.6,6.7,4.1,11.65,15.95,,,,64.2,70.35,,95.61999999999999,105.08999999999999,67.05499999999999,0.32415,0.33105,0.4807500000000001,48.52,45.305,10.749999999999998,9.84,0.4505,14.150000000000002,30.325000000000006,0.21094999999999997,0.5327999999999998,15.694999999999999,69.675,0.21470000000000003
TEMPLE,22.5,22.5,,,,,79.55,80.3,,26.15,58.1,0.45385,6.8,17.6,0.39,19.35,40.5,0.48550000000000004,0.5132000000000001,20.45,27.4,0.7573000000000001,8.95,23.0,31.95,10.8,5.9,3.5,11.05,18.6,28.25,60.4,0.4692,7.25,20.95,0.33715,21.0,39.45,0.5328999999999999,0.52965,16.55,23.6,0.6958,9.1,21.7,30.8,15.45,7.3,4.1,10.0,19.75,,,,79.55,80.3,,109.24000000000001,110.44500000000001,70.285,0.48084999999999994,0.3053,0.5625500000000001,51.279999999999994,41.125,7.945000000000002,9.26,0.5132000000000001,13.415000000000001,29.074999999999996,0.35785,0.52965,12.139999999999999,70.92500000000001,0.2806
TENNESSEE,28.5,28.5,,,,,71.5,66.95,,24.2,54.55,0.44604999999999995,7.8,23.85,0.33345,16.4,30.7,0.53465,0.51805,15.3,20.7,0.7393500000000001,8.55,22.55,31.1,14.8,6.1,4.35,8.95,16.05,22.95,56.6,0.40540000000000004,7.85,24.85,0.31740000000000007,15.1,31.75,0.47495000000000004,0.4753,13.1,17.6,0.7538000000000001,8.45,20.2,28.65,11.45,5.85,2.9,8.7,18.1,,,,71.5,66.95,,109.96,102.925,64.995,0.3833,0.4359,0.558,52.40500000000001,61.185,9.404999999999998,14.219999999999999,0.51805,12.264999999999999,29.72,0.2846,0.4753,11.884999999999998,70.28,0.23235
TENNESSEE STATE,23.5,23.5,,,,,76.6,71.25,,26.2,55.95,0.4683999999999999,6.6,19.0,0.34405,19.6,36.95,0.5291499999999999,0.5276,17.6,24.85,0.7088500000000001,10.05,25.25,35.3,13.65,7.25,4.05,14.45,18.55,24.4,59.1,0.41289999999999993,6.85,21.3,0.32480000000000003,17.55,37.8,0.47050000000000003,0.47104999999999997,15.6,22.85,0.6919,9.45,20.5,29.95,11.65,8.2,3.3,11.95,19.35,,,,76.6,71.25,,106.125,98.275,70.57499999999999,0.45299999999999996,0.33995,0.56555,54.11,52.364999999999995,10.025,11.35,0.5276,17.484999999999996,32.66499999999999,0.321,0.47104999999999997,14.559999999999999,67.33500000000001,0.2681
TENNESSEE TECH,22.5,22.5,,,,,72.05,72.05,,24.95,58.05,0.42995,9.2,26.5,0.34354999999999997,15.75,31.55,0.49090000000000006,0.5100499999999999,12.95,18.8,0.69055,7.75,25.5,33.25,14.8,6.35,2.55,10.8,13.1,27.2,62.9,0.43455000000000005,6.95,21.25,0.33545,20.25,41.65,0.48880000000000007,0.4894000000000001,10.7,14.15,0.7514500000000001,8.75,25.45,34.2,12.55,7.15,3.15,9.8,15.5,,,,72.05,72.05,,102.305,102.46,69.54500000000002,0.32615000000000005,0.45709999999999995,0.53895,49.075,59.415,8.925,6.135,0.5100499999999999,13.995,22.979999999999997,0.22574999999999998,0.4894000000000001,12.325000000000001,77.03,0.173
TENNESSEE-MARTIN,23.5,23.5,,,,,71.8,72.7,,23.95,57.95,0.4143,8.75,27.4,0.31875,15.2,30.55,0.5012000000000001,0.4902000000000001,15.15,21.5,0.71065,11.15,21.95,33.1,12.7,8.4,2.5,12.3,16.5,24.4,55.2,0.4436,9.85,26.7,0.37044999999999995,14.55,28.5,0.50555,0.5336500000000001,14.05,19.25,0.7344499999999999,9.0,21.95,30.95,13.8,8.35,4.4,12.6,16.6,,,,71.8,72.7,,104.57000000000001,106.10500000000002,66.93,0.37784999999999996,0.47124999999999995,0.5265,51.519999999999996,52.845000000000006,12.135,9.05,0.4902000000000001,15.270000000000001,33.279999999999994,0.2653499999999999,0.5336500000000001,16.235000000000003,66.725,0.2604
TEXAS,25.5,25.5,,,,,75.35,78.45,,25.95,59.95,0.4326499999999999,6.95,20.9,0.33055,19.0,39.05,0.48775,0.49024999999999996,16.4,21.65,0.7677999999999999,9.6,22.25,31.85,11.65,5.9,4.0,9.8,20.2,25.95,58.2,0.44769999999999993,7.8,21.9,0.34865,18.15,36.3,0.5044000000000001,0.5142499999999999,18.75,25.9,0.70935,8.95,23.75,32.7,12.45,6.4,3.25,10.3,19.1,,,,75.35,78.45,,106.005,110.31000000000002,69.42,0.3677,0.34925000000000006,0.53725,49.205,44.745,8.28,11.005,0.49024999999999996,12.254999999999999,28.645,0.2784,0.5142499999999999,12.745,71.355,0.32930000000000004
TEXAS A&M,24.5,24.5,,,,,73.35,73.1,,24.65,60.55,0.4084,7.1,23.25,0.30600000000000005,17.55,37.3,0.4756,0.4673999999999999,16.95,24.75,0.67425,13.15,22.3,35.45,11.0,7.25,3.65,11.4,17.95,23.55,55.25,0.4267499999999999,9.4,25.7,0.3669,14.15,29.55,0.47989999999999994,0.51265,16.6,21.3,0.7842500000000001,7.85,21.95,29.8,15.9,7.5,6.0,10.95,20.0,,,,73.35,73.1,,105.875,104.88,68.66499999999999,0.40904999999999997,0.38565,0.5085,54.44,44.55499999999999,10.530000000000001,12.115,0.4673999999999999,13.74,37.04,0.28115000000000007,0.51265,14.574999999999998,62.964999999999996,0.30265
TEXAS A&M-CORPUS CHRISTI,24.5,24.5,,,,,71.3,67.35,,26.55,55.85,0.4755,5.65,16.3,0.34865,20.9,39.55,0.5316000000000001,0.52625,12.55,19.75,0.6388,8.75,23.5,32.25,13.25,6.7,3.3,10.7,17.15,23.15,54.8,0.42284999999999995,7.1,19.7,0.35794999999999993,16.05,35.1,0.45775,0.4883,13.95,20.65,0.6672499999999999,8.25,20.95,29.2,12.15,7.55,4.45,10.85,16.05,,,,71.3,67.35,,106.17,100.225,67.2,0.35640000000000005,0.2931,0.54715,52.51500000000001,49.269999999999996,9.989999999999998,9.4,0.52625,13.965000000000003,29.02,0.2251,0.4883,14.38,70.98000000000002,0.2595
TEXAS SOUTHERN,22.5,22.5,,,,,74.05,65.35,,27.05,61.95,0.43789999999999996,7.6,22.8,0.33445,19.45,39.15,0.49665,0.4999500000000001,12.35,17.2,0.7215999999999999,10.6,25.05,35.65,13.8,9.1,3.75,13.35,15.9,22.65,59.95,0.38045,7.0,22.7,0.30229999999999996,15.65,37.25,0.42214999999999997,0.4391999999999999,13.05,20.0,0.6476500000000001,10.85,22.6,33.45,11.0,7.85,3.15,14.1,14.75,,,,74.05,65.35,,101.94999999999999,89.90499999999999,71.885,0.28585,0.36835000000000007,0.52945,51.565,50.92,12.470000000000002,10.5,0.4999500000000001,16.049999999999997,32.184999999999995,0.20495000000000002,0.4391999999999999,17.0,67.815,0.22145
TEXAS STATE,22.5,22.5,,,,,75.5,77.05,,27.0,59.8,0.45465,6.15,17.4,0.35164999999999996,20.85,42.4,0.4972999999999999,0.5056499999999999,15.35,20.6,0.7377499999999999,10.15,22.6,32.75,14.05,7.3,4.15,10.9,18.5,25.6,58.25,0.4436,7.5,20.5,0.3732,18.1,37.75,0.4829500000000001,0.5081,18.35,24.2,0.75725,10.0,21.3,31.3,12.35,7.05,4.85,10.9,16.85,,,,75.5,77.05,,106.97,109.43999999999998,68.01,0.36285,0.29069999999999996,0.5440500000000001,50.87,52.185,10.349999999999998,10.944999999999999,0.5056499999999999,13.639999999999997,31.650000000000006,0.27224999999999994,0.5081,13.63,68.35499999999999,0.32375
TEXAS TECH,27.5,27.5,,,,,79.05,71.1,,27.2,61.8,0.44194999999999995,10.75,30.5,0.34765,16.45,31.3,0.5334999999999999,0.5292,13.9,18.65,0.7551,10.05,23.0,33.05,15.35,5.5,3.35,8.1,16.0,25.2,57.15,0.43925000000000003,5.85,18.05,0.32045,19.35,39.1,0.4915499999999999,0.48949999999999994,14.85,20.0,0.7402000000000001,8.4,23.15,31.55,11.55,5.2,2.7,9.8,16.65,,,,79.05,71.1,,115.5,103.54499999999999,66.67999999999999,0.31175,0.49609999999999993,0.5611499999999999,51.23,56.864999999999995,7.95,8.655,0.5292,10.28,29.365000000000002,0.23174999999999998,0.48949999999999994,12.774999999999999,70.63499999999999,0.2627
TEXAS-RIO GRANDE VALLEY,21.5,21.5,,,,,74.75,73.4,,27.35,62.4,0.4385,10.75,31.85,0.32725,16.6,30.55,0.534,0.5229,9.3,13.55,0.6648999999999999,9.95,23.25,33.2,17.5,7.0,3.65,12.95,15.4,26.75,63.1,0.4240499999999999,7.55,22.2,0.33904999999999996,19.2,40.9,0.46830000000000005,0.4839500000000001,12.35,16.55,0.7431000000000001,10.9,23.1,34.0,13.95,7.4,2.65,11.45,13.0,,,,74.75,73.4,,104.33,102.415,71.67999999999999,0.22300000000000003,0.5050000000000001,0.5428,48.81499999999999,63.760000000000005,9.715,8.92,0.5229,15.84,28.93,0.1519,0.4839500000000001,13.85,71.07000000000001,0.19925
THE CITADEL,20.5,20.5,,,,,62.05,78.05,,21.45,54.15,0.39695,6.95,23.85,0.29019999999999996,14.5,30.3,0.47669999999999996,0.4618499999999999,12.2,19.5,0.64275,7.9,19.95,27.85,10.8,5.7,1.9,11.65,15.8,27.6,57.45,0.4828500000000001,9.25,25.9,0.35660000000000003,18.35,31.55,0.5879500000000001,0.5639000000000001,13.6,18.6,0.7274999999999999,9.95,24.95,34.9,15.5,7.75,3.45,9.6,16.7,,,,62.05,78.05,,93.645,117.75,65.37499999999999,0.36304999999999993,0.44255000000000005,0.4904,44.135,51.13,8.555000000000001,5.815,0.4618499999999999,15.524999999999997,24.085,0.22559999999999997,0.5639000000000001,12.694999999999999,75.91499999999999,0.24260000000000007
TOLEDO,23.5,23.5,,,,,80.1,82.05,,28.4,60.6,0.4692499999999999,5.7,16.4,0.33864999999999995,22.7,44.2,0.5132000000000001,0.51605,17.6,22.55,0.77325,9.95,20.15,30.1,12.95,5.15,2.55,8.85,16.45,30.2,59.7,0.50735,9.05,22.0,0.4144,21.15,37.7,0.56235,0.5839000000000001,12.6,16.35,0.7513500000000001,7.45,22.15,29.6,13.55,5.35,3.0,10.2,18.85,,,,80.1,82.05,,114.13499999999999,117.025,69.76000000000002,0.37285,0.2701,0.5617499999999999,50.075,46.025,7.404999999999999,6.575,0.51605,11.100000000000001,30.99,0.29125,0.5839000000000001,13.25,69.01,0.21555
TOWSON,23.5,23.5,,,,,73.2,67.15,,26.55,60.7,0.43879999999999997,8.5,23.35,0.36785,18.05,37.35,0.4815499999999999,0.50905,11.6,16.8,0.67775,11.5,21.95,33.45,11.1,6.0,3.55,8.05,15.25,24.5,55.4,0.44304999999999994,7.3,21.15,0.3441,17.2,34.25,0.50445,0.5096,10.85,15.6,0.68525,7.65,21.4,29.05,11.1,4.9,2.9,10.15,14.7,,,,73.2,67.15,,112.025,102.755,64.49,0.2829,0.38395,0.5337,53.44500000000001,41.74,9.23,10.635000000000002,0.50905,10.459999999999997,34.724999999999994,0.1948,0.5096,14.005,65.275,0.20145
TROY,24.5,24.5,,,,,73.15,66.0,,24.5,57.75,0.42635000000000006,8.25,27.1,0.3008,16.25,30.65,0.5391,0.4977500000000001,15.9,22.25,0.69475,12.35,22.95,35.3,13.45,9.15,5.1,11.1,16.45,22.7,56.95,0.40090000000000003,7.25,22.3,0.3239,15.45,34.65,0.44984999999999997,0.46390000000000003,13.35,18.05,0.72925,9.4,20.8,30.2,11.5,6.75,2.95,12.1,17.75,,,,73.15,66.0,,108.46,97.645,67.65500000000002,0.3947,0.4683999999999999,0.5363,54.06500000000001,54.525,13.475,14.460000000000003,0.4977500000000001,13.954999999999998,37.364999999999995,0.28229999999999994,0.46390000000000003,15.63,62.63499999999999,0.23994999999999997
TULANE,24.5,24.0,,,,,74.47368421052632,71.73684210526316,,26.36842105263158,55.1578947368421,0.4787894736842105,7.157894736842105,20.63157894736842,0.34299999999999997,19.210526315789473,34.526315789473685,0.5606842105263158,0.5434210526315791,14.578947368421053,19.526315789473685,0.7291578947368421,6.526315789473684,22.473684210526315,29.0,14.736842105263158,7.157894736842105,3.8947368421052633,9.947368421052632,16.42105263157895,25.210526315789473,59.78947368421053,0.4247894736842105,8.157894736842104,25.473684210526315,0.3293684210526316,17.05263157894737,34.31578947368421,0.4931052631578947,0.49331578947368426,13.157894736842104,18.31578947368421,0.7256315789473685,10.894736842105264,21.68421052631579,32.578947368421055,14.68421052631579,5.894736842105263,3.6315789473684212,10.263157894736842,16.157894736842106,,,,74.47368421052632,71.73684210526316,,109.79473684210528,106.10526315789474,67.8578947368421,0.35957894736842105,0.3753684210526315,0.578578947368421,47.03157894736842,55.47894736842106,10.473684210526315,11.463157894736844,0.5434210526315791,13.310526315789474,22.426315789473687,0.26968421052631575,0.49331578947368426,13.073684210526315,77.57894736842105,0.21999999999999997
